tweet,label
@user Boss didn t I see you recently engage this people in some Kiswahili lesson or something close to that There s no Kiswahili in there Hata Rao akisema Leo hatasimama I ll still draw his pic onthe ballot paper and,NEUTRAL
We know how the script was organised It will fall on your faces again just like the swearing in After today let s meet at the ballot Atleast you have accomplished your boss @user ego Go for your paycheck Enda ekero for nyama choma as you watch the screen 0hffrlG8Gk,NEUTRAL
Coast Otile Brown is a household name Ballot Rao aongezee Otile Brown kwa hiyo jina yake kura ya coast yote itakuwa yake @user Otile @user @user Brown @user Otile baba Brown @user,FAKE
@user hata akiwa pekee yake kwa ballot is always a no for me @user TukutaneKasarani,NEUTRAL
FrankMtetezi Madoka Ke the ODM party KisiiCool @user @user @user we meet at the Ballot ama,NEUTRAL
"The speech of Baba will be like “Harambee wakenya mko Sasa after I consulted my pple from Luo Kenya and few other Kenyans I made a decision to be on the ballot and lead this nation as many of u requested me to do so Even my dear Wife Ida supports this ”
That z all st0iP6TFQG",NEUTRAL
@user Mheshimiwa heshima for our young upcoming viongozi wa MT KENYA is Paramount Hatupangwingwi @user @user @user @user @user keep up the difference at the ballot @user @user @user,NEUTRAL
And when we stop this bulling treats harshly through the ballot sisemi kitu NJx5O2na0T,NEUTRAL
@user Atajua hajui at the ballot box,NEUTRAL
Trevoh kindly let Mbarak know that we as electorate elect those who have been cleared by rel@usert bodies Let him know he is responsible for all these corrupt leaders being on the ballot box DayBreak,FACT
"Why do we print money locally BUT when it comes to ballot papers we seek services abroad With more security features than our local currency Hatupangwingwi
wajinganyinyi Nairobi tJIgx0f07q",NEUTRAL
Kila mtu anasimama MP roysambu Voting in 2022 inafaa kuwa ya 1 week coz kwanza ballot paper ya MCA itakuwa refu kuliko petition ya NASA ya 2017,FAKE
Suc@user oloo Kikuyus have learnt the hard way Baba to the ballot,NEUTRAL
"Atwoli was right @user will not be on the ballot We all know what happened in 2007 8 wapendane
LestWeForget @userWaMakasiriko QWigA4n1FI",FAKE
@user I know very soon you ll team up with tinga despite saying fagia wote I know you ll not be in the ballot,NEUTRAL
DuncanMuchiri Are your Preferred candidate s still on the ballot Asking for a friend FYI As you answer farasi ni 2 zingine ni Punda,FAKE
then the kito kidogo guy whips your ass kwa Ballot and the Big Guy with his arrogance kimeibiwo kimeibiwo,NEUTRAL
@user Haha bora wajue kwa ballot hatuonekani let the old peeps vote for them us youths we won t vote,FAKE
Dear @user usikae safari katikati Go all the way to the ballot,NEUTRAL
@user Tukutane ballot tuwatahiri huko,NEUTRAL
The way the expectations are high among majority of the electrorate on Baba running for presidency that if he was to forfeit the idea of running then the chaotic scenes that would ensue would bring the whole country to a standstill Jakom must be on the ballot MwiziNaMkombozi,NEUTRAL
Kenya unasoma vitabu alaf unakuja kwambiwa wheelbarrow na 6K Kila mwezi saa hizo majina kwa ballot ni fake certificates Tunasomwa ujinga sana,NEUTRAL
"Climbing the mountain
Where are Baba followers in Mt Kenya Cand here It s @user all the way to the ballot",NEUTRAL
From the mountain all the way to the ballot I am with and voting for @user Ijulikane,NEUTRAL
Jamaa wa political patanisho Milele FM is doing a great job kwa ground but kwa ballot hafikishi 2022Elections Maths mVfuP1FX8M,NEUTRAL
@user @user You guys don t have farasi yet it will be glad to have Lesiyande in the ballot The other gentleman is a layback politicians hence the duel will be boring akin to one man show,NEUTRAL
@user @user You cannot present prayers to someone you do not have faith in I m sure the Rev supports and will vote for Baba if he gets to the ballot he s just opposed to the welfare state concept I do not think he has much time for @user That s why he can t care about his candaign platforms,NEUTRAL
@user @user You are becoming a useless media house Why give one presidential aspirant more airtime than others In fact stop airing other presidential candidates and concentrate with your @user The ballot will DECIDE Shenzi Tonight,NEUTRAL
"On August 9 2022 Kenyans go to the ballot to elect new leaders Shall your vote count ECVR2021
ChangamkiaVoteYako",FACT
We must make wise decisions at the ballot ChangamkiaVoteYako,FACT
@user @user Youean you re back to the drawing board Dp @user nae anaenda kuendaanga You said hatakua kwa ballot,NEUTRAL
@user @user Who has told you Naivasha was good you are just a politician lazima tungeskia your lies wooi tulichoka na uwongo wako our new generation we can t be brainwashed tulichanuka the people who you used kudanganya are old ni wachache wataenda ballot pole,NEUTRAL
@user @user @user Thank God for this pandemic it has given us andle time to pay attention to things we otherwise wouldn t 8tGDGiZB1M year kwa ballot ndio tuta level the ground,NEUTRAL
U think it s by accident Uhuru playing his cards well to make Hustler s choice president mapema Uhuru will vote @user in the ballot n endorse him indirect GxBIZXUTtF,FAKE
@user Baba si hapa ulikuja tu kuchapa Roundi though unajua @user Moi hawezipatikana at the Kenyan Ballot Box,FAKE
Just mentioning Baba will not in the ballot is tantamount to treason @user @user HonOpondo @user ccLpRLhQa0,FAKE
"Whatever we are experiencing as a country is because of ballot decision next time let s think
FormNiGani",FACT
"Na mkumbuke we only have One day to make a five year change that day is ballot day
FormNiGani",FACT
@user @user It will all be solved at the ballot in 2022 if we vote in the right leaders Wengine and the thugs in the system the rule is fagiawote,FAKE
@user Prof WHY is the great one @user so quiet As a key confidant does he still hold his position as to who WILL or WILL NOT be on the ballot come 8 22 ama Kimeumana,NEUTRAL
nancyokutah Fagiawote on the ballot,NEUTRAL
@user I m with you next year I will vote if you will be on the Ballot papers otherwise si vote,NEUTRAL
Mimi nilisema sitawai vote lakini Baba akijaribu kuingia kwa hiyo Ballot naamka asubuhi sana nikapigie huyo mzee kura,NEUTRAL
@user akakosa kwa ballot tunafunga hio nakuru highway na maimahiu masiwa na waru muitishe uganda,NEUTRAL
@user @user @user Still murathe na mzee atwoli dream @user will never appear in ballot na akawin uprezzo SMH,FACT
@user @user Am sure Luo land are waiting to see baba on ballot As for Gema votes i think wheelbarrow guy is more concerned than baba,NEUTRAL
@user baba will miss the ballot,FAKE
Asmali77 Baba lazima awe kwa ballot,NEUTRAL
@user Prof You and Brother @user PEDDLED the position that @user will not be on the ballot come 2022 Do you still Ama vitu vimechange,FACT
Hatujapiwa tackle low key with BBI ruling BBIJudgement reggae has not stopped yet it s ok to have different opinion there is no way reggae will stop we will sing the tune to the ballot box 2022elections @user @user @user @user,NEUTRAL
Nikifika ballot nipate ni awa wasee solo kwa list naspoil tu kura Sc20mJqBTm,NEUTRAL
@user @user @user when will u people ever realize that we don t go to vote for one of our own but against @user all u need for mt Kenya to come out is baba on the ballot,NEUTRAL
2022 is almost here Hawa viongozi wasikudanganye wako na intrest yako kama kijana… I hope ukienda kwa ballot youll vote your favourite thief,NEUTRAL
@user @user @user Boss we meet at the ballot Vote your ancestor bila kiherehere mingi,NEUTRAL
"@user @user Umelonga kama watu 10 hapa hakuna SAINT KWA BALLOT PAPER 2022
Ni KUCHOOSE the better DEVIL",NEUTRAL
Ni kitu Gani uliona kwa nyumba ya mtu ukashangaa alitoa wapi Mimi niliona ballot box imewekwa kisiagi,FAKE
Mahn On this app there are some Brilliant and Realistic Souls nimeona ati No matter how rough Impassable and Remote Are is The ballot box will reach on time Am still Amused Isorite,NEUTRAL
Haha i read somewhere about peculiar things in Nairobian houses jamaa ako na ballot box amewekea unga ya ugali,FAKE
@user Kipuri yako itakumaliza Hii speach was to Atwoli when he said @user will not be in ballot in 2022,NEUTRAL
Si alisema @user won t be in the ballot heeh politicians anyway mimi ni mlevi wa kawaida what do i know,FACT
@user @user @user your vote my vote God help us we meet in the ballot I respect baba we are all kenyans,NEUTRAL
Wajinga waliisha Kenya We can t forget the President urging the Dp to leave politics and work with him but the Dp gave him no ear Arap mashamba we re waiting you at the ballot Utalijua jiji,NEUTRAL
@user Strategically it won t work for baba if either of the aforementioned men will go to the ballot and above it all ODM jubilee coalition will disintegrate fall apart and die same day their amalgamation,NEUTRAL
@user @user Msisahahu tuliwachagia second election ya then mkajitoa kwa ballot box presidential candidate 2017,NEUTRAL
Muranga county 2022 Hon Jamleck @user  all the way to the ballot Team Simba,NEUTRAL
@user People are bailing out of tanga tanga like it were literally a sinking ship on fire if this rate is anything to go by the DP will be left by himself before sunrise come 2022 ballot day,NEUTRAL
@user @user @user @user Funny how ignorance can be so damaging someni vijanaa Pays well to know your country through and through The undesirable noise from tanga tanga adherents is a very clear sign of desparation with regards to the impending defeat at the courts and at the ballot,FAKE
@user @user One word Unconstitutional That means if they go back begin the process do it as per the constitution it would end up at the ballot just like you and i want it But only if it s done right,NEUTRAL
@user @user n Thanks Mheshimiwa @user on our way into the ballot Box let s go,NEUTRAL
@user Nikama ilikua kwa big 4 Agenda ubaya hatukusoma terms and conditions before the ballot day Sad,NEUTRAL
"Mapinduzi kwa chama
Mapinduzi kwa ballot",FACT
@user Kwa Nini Kwani Mulamwah hayuko Kwa ballot,NEUTRAL
Who did this Hamjali I like sasa mchome watu kwa ballot box pale 2022,NEUTRAL
@user Salami sio kura Kwa ballot mambo ni different,NEUTRAL
@user Kuna jamaa amenishow ati utakuwa kwa ballot nimeanza mobilization,NEUTRAL
2022 I MUSILI MUSYOKA [The Kaslim] Niko ndaaani ndaani kwa ballot my great Kenyans from Embakasi South Constituency naja to do as per your will and choice UDA PARTY Hustler Nation Kazi ni Kazi Tupatane watu wangu,NEUTRAL
@user But BBI is not out of woods yet to see the light of the day until when Kenyans will sally forth in landslide to vote for it It might perish at the ballot Holding to that sages say It is not over until the fat lady sings bado mapambano ya wapiga Kura Selah,NEUTRAL
Do y all remember when an MCA from Bomet county aliiba ballot papers kufika kwake akapata ni za Senator,FAKE
@user bloggers paid to push this we need leaders that have already been tested the currupt the thieves the clueless hatutaki @user @user personally this are the leaders am hoping to be on the ballot,NEUTRAL
@user mwulize Mzee jalas kama kweli atakuwa kwa ballot 2022 pale Langata,NEUTRAL
@user None of you can become a president if BABA will be on the ballot STOP embarrassing yourselves,FAKE
We see Evil and denounce it on social media but on the ballot box “Uyo jamaa ni mpoa ni media inamharibia” NamuExposes@user,NEUTRAL
"Hii nairobi bana maisha umekua ngumu hata utrim budget aje bado utateseka tu
Next time we go to the ballot let s try to reason",NEUTRAL
I remember back in 2017 when Kababaa sent body bags together with ballot boxes to Kisumu Sometimes I sit and think while sometimes I just sit Walk and you will see,FAKE
@user Singing contracts on social media manenos Well done sound advice may God who loves kenya free it from bondage of debt and corruption Ballot box has no magic What you put will give a kind of a leader it s people s choice and has consequences,NEUTRAL
@user I will remember this on the ballot box the 6 piece nonsense peddled by the ODM party will not see the light again Both Legislative house were turned into rubber stand Parliaments just like the Hong Kong Parliament Lazima niangushe T J Kajwang,NEUTRAL
lexmwanzo Kabisa man What worries me is whether Kenyans have taken enough lessons to know better come the next ballot,NEUTRAL
Josholuga When it all comes down to the ballot or any other forms of election everyone knows very well that it will not be next to impossible to beat Baba either way it s done the people will witness a clean process like no other of clean and credible resaults,FAKE
@user First I vote NO for the ruBBIsh they are feeding Kenyans then I water for them pale kwa ballot Niwamalize,NEUTRAL
@user @user Aki Sonko ulianza lini kutambua mungu U have made mockery out of Him You are corrupt u cant be on the ballot Simple,FAKE
@user this is what I was telling you Sonko and Waititu are unfit to run for elective positions regardless of how popular they are But kawaida Kenyans will fight for them to be in the ballot then becry poor leadership 2 3 years later Sometimes the electorate is the problem Xd9sCD9hqk,NEUTRAL
@user @user Then he should not come to other peoples party s with too many conditions if he is broke For once let him suprise us by going all the way to the ballot box,NEUTRAL
@user using @user a blogger as your strategist in your candaigns and @user kiburi United as your cheer leaders has ruined your borrowed bullet You will loose badly don t go to the ballot all cards are working against you For Azimio to win let Anyona arise,NEUTRAL
@user @user @user @user Stujified @user Kambi ya Juu ulifikaje huku Cha muhimu lakini hapo kwa ballot wekea light skin mwenzako,NEUTRAL
MakovuYaKura it s very disheartening I wish we could all preach peace understand that once You ve gone to the ballot and voted your preferred candidate ENOUGH you have done your part whatever the outcome is not upon you peace is beautiful Let Kenyan history be readable,FACT
Si Nature ifanye ile kitu tujipate tu hakuna hizi mabigwigs conmen kwa ballot Itakua freshi baridaa,NEUTRAL
@user @user @user @user IntlCrimCourt As Mt Kenya region @user killed maimed Raped displaced inflicted fear and pain and that s why he won t be voted by the region Pia nyinyi Mkiona Uhuru Kwa ballot msimvote Simple,FAKE
@user @user He should take his conditions to KKA tuone kaa atasikilizwa huko Alternatively he should go ahead and be on the ballot,NEUTRAL
@user @user Respect our leader and stop telling us chief Hustler will not be president how many votes do you have Unless you make votes rain on babas ballot boxes if not funga mdomo,NEUTRAL
@user Si Atwoli pia yeye atustue ako kwa ballot ya prezzo,FAKE
Nyasirwa We are not mature enough for this system ata akipewa role the fact that he is on a presidential ballot itapea wengi kiburi,NEUTRAL
@user @user @user Wee uliona picha ya @user Kwa ballot Mbona Igathe hakuresign na sonko Nonsense,FAKE
@user @user @user yes coz the other votes are in a basket and on 9th they will just open the basket and pour the votes in the ballot boxes,FAKE
@user @user At this rate @user should see and grab the opportunity Drop the Azimio madness very fast like a hot egg go to the ballot as a 3rd force and wait for round 2 to negotiate proper bila kuhurumia mtu,NEUTRAL
It seems that Westlands Constituency is more significant to Azimio La… etc than the Presidency of the Republic of Kenya and the Governorship of Nairobi County now that Nelson Havi is on the ballot Thank you Prof for acknowledging my leadership acumen,NEUTRAL
Ballot is the first place to start defending the constitution The country s progress is determined by the leaders we select LindaKatibaKongamano,FACT
Something is a miss When do we expect A chopper with politician to fall and they are burned beyond recognition This I believe should be before ballot paper are printed Ama,FAKE
Ma sha Allah happy to see Daktari on the ballot this time He is truly the best candidate for Wajir South Congratulations and wishing him the best,NEUTRAL
@user @user @user @user Uko na kura moja out of the over 1M in Kiambu na unajigamba vile utaangusha watu kwa ballot Jinga sana,NEUTRAL
@user Thank you for everything Even for the ballot overflowing 2007 Tharaka Nithi boxes Hapo hapana But everything else it s a tick hata kutuita kubaf,FAKE
@user HOW CAN @user PERFORM WHEN HE IS NOT ASSIGNED ANY ROLE BY THE BOSS KAZI YA @user INAPEWA MATIANGI THAT IS WHY @user STARTED HIS CandAIGNS EARLY WE R TIRED LETS MEET AT THE BALLOT IN AUG @user IS THE ONLY HOPE VX0rc4EQdW,NEUTRAL
@user Na wish wewe ndo ungekua kwa ballot paper… Kwa wote wawili akuna mtu fit,NEUTRAL
"NJAA REVOLUTION 1
You can t build a successful country on empty stomachs We can t survive on food for thought any longer and we can t eat ballot papers
for a peaceful sit SerikaliTukoNjaa
NitapigaKuraNikiwaNjaa njaarevolution
Tinakhan35 HakiAfrica KenyaRedCross",NEUTRAL
As we celebrate the easter holidays remember the third horse mr jimi wanjigi Will be on the ballot we need reforms in this country Fearless,FAKE
@user For goodness sake this guy should have just gone to the ballot bwana The guy speaking ni kama alitaka waende njia tofauti,NEUTRAL
@user @user @user Eldoret tuko locked Kama ballot boxes before August 2022,NEUTRAL
@user Hapo kwa ballot hawaezi kosa hii sura The third horse mwenyewe,NEUTRAL
@user Hehehe hadi akikosa kwa ballot papers reggae inaenda halftime hadi jina yake iweke,NEUTRAL
@user @user He can reward loyalty through “nominations into the house” not at the ballot level where this kind of selective approach cajoles democracy Kiongozi most of this loyalists are under performers in their main call of representations On ballot they will be sent packing,NEUTRAL
@user Kuna Chilchila ward hakuna ballot papers,FACT
Kupangwa venye inafaa What if Kenyans loved him but now you are withdrawing him from the ballot,NEUTRAL
Mnaskuma tag za ballot boxes but ya ARVs na relief food mlilenga Hii nchi ipewe tu hao watu wazee tu,NEUTRAL
@user He should first apologies to the hustlers and ask God s forgiveness for his past utterances @user will not be in ballot hatujesahau,NEUTRAL
@user Haha I watched a debate between Kanini Kega and Peter Kaguchia of Mukurweini where the audience from Kimathi University were given opportunity to do a secret ballot After results Kanini tried explaining the defeat hadi Bishop akamshow akubali tu ONWKYfFNWw,NEUTRAL
PeopleDailyKe And i agree with him However haba na haba for the moment until the last ballot is counted,NEUTRAL
@user Since day one you have always be my number one on the ballot @user Listening to your agenda all the time there is no doubt you re the leader kiambu people want Tujengekiambu,NEUTRAL
kuna jamaa amelala saahii nikama babake atakuwa kwa ballot papers,NEUTRAL
@user @user IEBC Kenya walete ballot papers tumalizane na motorist,NEUTRAL
Walete ballot papers petrol station hatuwezi panga laini ya mafuta na ya kuvote moja inatosha,FAKE
Ya Mungu ni mengi she might not even be on the ballot Ni hayo tu,NEUTRAL
@user @user @user @user @user I wouldn t say that he s the Deputy President of Kenya and deserves that respect until Uhu@user wapeane the Sword to the Next President of Kenya the one whom is known by God Sio sisi hio yetu ni porojo tu Other manenos atajua kwa ballot box inshallah,NEUTRAL
Dp promised comrade to turn Helb loan to grant For God sake he was the Dp for 9 years and didn t implemented it what could make us to believe him now Because anataka kura We shall fail him in the ballot 2022 the same way he failed us for those 9 years Tit for tat is a fair game 🎯,NEUTRAL
ballot box inafika gichagi lakini huduma bora kwa mwananchi haifiki,NEUTRAL
@user Wah ni watu ama ni wimbi Aki I wish hii ingekua ballot box,NEUTRAL
@user @user Ile urogi ya wakamba tunaskianga kwani haifiki ballot,NEUTRAL
Sasa at @user led by wnyakera wamejoin Kenya Kwanza I hope it doesn t complicate the matrix on Irungu Kang atas chances pale ballot hapo Murang a,FACT
So the government politicians wanangoja kusikia breaking News za Kenyans dying of hunger ndio waanze kuongea mambo ya lower food prices As they use it as a candaign tool Normalize punishing those people at the ballot,NEUTRAL
Tutaongelea ballot just be patient priorities,NEUTRAL
@user I like how your u r pulling strings in Murang a bwana village by village that should give you results Azimio we are not loud mouths like them but I can assure you ballot itawashangaza,NEUTRAL
@user The August election looks likes a matter of death for both @user and @user Something needs to be done otherwise we will regret it as a country Some leaders needs to b@user d not to be on the ballot going by the hate speeches they ve been spreading Vulgar language hadharani,NEUTRAL
@user @user Uhuru will not be on the ballot Let s talk sense here nani,FACT
Ni kama nitakuwa kwa ballot huko bogichora ama bonyamatuta ward,NEUTRAL
We will protest at the ballot it s you people that will ferry Kenyans to the polling station God see you through nakurank,FACT
Boda brothers just like scrap metal dealers you are going through a very difficult moments the economy is not favouring the children of the lesser God August of this year when we go to the ballot don t forget who you are and what you ve been through JusticeforOchenge qhovI16H6N,NEUTRAL
@user Silent Majority loading ballot ndio itaamua,FACT
@user Kwani ni lazma let Kalonzo take a walk join @user or go to the ballot,NEUTRAL
@user ngoja uone decisions tutafanya kwa ballot box,NEUTRAL
@user @user @user @user Waititu won t be in the ballot Kindly let s get our facts right Why do you think Sonko isn t vying Coz he would have been the obvious UDA gubernatorial candidate for Nairobi An impeached governor can t vie for any political seat Waititu saizi hawezi kuwa hata MCA,FACT
@user @user @user Waititu hatakuwa kwa ballot bana Tusidanganyane tafadhali,FACT
@user Uuza solar brother @user to the ballot,NEUTRAL
@user @user There s this silly notion by some Mt folks that us others are clueless of the REAL Uhuru let me ask was Uhuru the RAIS shut in some room and accessible only to them so that they must teach us who Uhuru is kama wanataka @user good We ll decide at the ballot,NEUTRAL
A @user Kalonzo presidential ticket can lose to Kenya kwanza at their worst Choice That is even if it is Mudavadi weta on the ballot Don t imagine of @user,FAKE
The Kambas supporting DP @user wanted His Excellence Hon Kalonzo Musyoka aende mpaka kwa kwa Ballot to divide votes ili @user ashinde Round One but Kalonzo amecheza kama yeye The journey to Canaan is so real e8RJ1hsQgP,FAKE
Ballot paper ya MCA itakuwa kibooklet this time round in all 1450 wards,FAKE
@user @user @user a All the way to the ballot box kiongozi AZIMIO brigade has too much kiburi to an extend of empowering the 3 UKAMBANI governors the weakest county bosses to over throw you,NEUTRAL
Heri wewe Bana Me bana I will go and write my Name and finish with GOD BLESS on the ballot paper I feel very proud when my vote is counted among the Spoilt Votes Honest,NEUTRAL
@user @user We as electorates need to do better Its that simple We always know what we need to do before electioneering period but once the bell rings ni kalongolongo And the politicians know this and take advantage of it to the latter But still ballot Revolution over hashtags,FACT
@user @user Ballot Revolution brings us closer to actual change than hashtags Remember politics of the day affects the society and not the trendy hashtags But we proceed au sio,FACT
You wax lyrical how the cost of living is choking you to death but when asked to decide your future at the ballot you suddenly remember your tribe is king and poor people can go dry You bragged how you were punishing other people only to realize your were punishing yourself,NEUTRAL
@user @user On one side you say @user Luhyas will listen to Weta Mdvd both won t be on the ballot On the other you say no one will listen to Uhuru because he won t be on the ballot You also whine that Uhuru who you say wields no influence endorses @user Bure kabisa,NEUTRAL
Stanley Livondo brings into limelight an idea by the second in command or ideally a plan that was laid to kill President Kenyatta He goes ahead to warn Mount Kenya residents that a mistake in the ballot would haunt them 50yrs to come In whose hands are Kenyans safe,FACT
It is so painful attending funerals of those killed by bandits Now and then people are just killed by bandits in Elgeyo Marakwet County and the GoK is very slow in acting Why don t they act like they did in Laikipia Unfortunately ballot boxes will be there on time,NEUTRAL
Constitutional Amendment 1 Voters to approve selected projects overtures collated from Wananchi on ballot such as schools libraries 2 Every mp is elected to solemnly implement the proposals 3 Failure to execute mandate automatically MP loses seat @user JKNjenga,FAKE
The big families are trying all they can to make sure he won t be in ballot but Those who trust in Lord won t be shaken kura yangu ni yake,NEUTRAL
That s ridiculous Unheard of The popular candidate will be determined on the primaries ballot there is no better way to do it Not research not filamu,FACT
Asante sana @user That s the real Mama wa Njamii We cant admit Kamii kwa watoto wetu kambanation should be cautioned not to vote under influence or emotions There s joy after every pain Lets not take pain of the sitting government to the ballot box 0q24bTFP3X,NEUTRAL
"New dawn for wajir east
Its now or never Tupatane kwa ballot I hear many parts of wajir east have experienced some earthquake today simba amenguruma EUiZ5P1kmv",NEUTRAL
I don t think uhuru can support @user He is just pretending the hard idea is how to fix a Kikuyu president Kwa ballot ngumu sana aliuwa siasa ya central khvSsfMxRP,FAKE
@user You started as a presidential aspirant let me see where your wealth is taking you shame on you You ll finally end up in opposition you said you re fearless i thought you ll be in the ballot but oops Umejishusha bei naona hata ukifanywa mbeba mfuko wa @user,NEUTRAL
@user we hit the Road tupatane kwa BALLOT kenya kwanza vs AzimioLaUjinga,NEUTRAL
Nzioka Waita is a fine gentleman However he doesn t sound like he can make a good Governor I pray that the people of Machakos will reject him at the ballot We can make him PS Interior in the Asimio Government under BABA Insha Allah,NEUTRAL
@user Kiongozi wa wengi hadi ballot pesa mfukoni,NEUTRAL
@user Please stick to UDAku matters Pick your candidates in peace and chaos and lets meet at the ballot,NEUTRAL
@user Will coercion really succeed Voting will be by secret ballot and SK Macharia has no control how people vote,FACT
@user Always adjusting goal post last year you said after bbi @user will be relieved of dp post You said he will never be in the ballot you even impeached him in your speech but all have failed so what s special in Feb Tuwache kudanganyana We tafuta post u vie,NEUTRAL
"Presidential candidates
1st
Those promising to be on the ballot OKA mudavadi weta and Those running and will be on the ballot @user @user Reuben 2nd
Those who wants to clean mess they took part in creating with Uhuru support and not part of mess and bringing hopes Make a choice",NEUTRAL
@user @user @user Tumezoea kuitwa majina round hii ni mpaka kwa ballot The 5th,NEUTRAL
@user DEAR PROFESSOR NAJUA INAWAUMIZA LAKINI ZOEA MAPEMA THOSE ARE THE ECHOES THAT WILL LINGER HADI KWA BALLOT Hivi NDIVYO HUSTLERNATION TUTAINVIA STATEHOUSE oqIJNCszZo,NEUTRAL
@user @user No He means if we don t get good people as candidates then we can t vote good people in If we only have corrupt individuals on the ballot then the winner will must be a corrupt individual juu hao tu ndo walikuwa ballot I also misunderstood at the first read,FACT
@user Am Baba to the ballot But for sure the UDA ANC merger is a dent to Baba Central will be slippery coz of this development Azimio should craft a serious signing to counter and Kalonzo is not that option as much as we need him,NEUTRAL
@user @user @user will win 2022 presidential election it will be a decisive win no doubt it but for now tupatane kwa BALLOT AzimioLaUjinga,FAKE
@user @user @user @user Hakuna revolt hapo Should we have Uhuru on the ballot ndio ungejionea,NEUTRAL
U do it your way n @user does it his way Tukutane ballot Uj2FKShJmP,NEUTRAL
@user @user stick to your lane odm cows tupatane kwa BALLOT,NEUTRAL
If SKM will have enough courage to make it to the ballot baba will be finished am sure,NEUTRAL
"HISTORY
2002 Mudavadi supported Uhuru they lost
2007 Mudavadi supported @user they lost
2013 Mudavadi was in ballot and he lost terribly 2017 Mudavadi supported @user they lost
CONCLUSION Mudavadi is the problem 2022 Mudavadi is supporting @user BabaGainingGround",NEUTRAL
@user you sound angry keep calm tupatane kwa BALLOT,NEUTRAL
benstake Still You re better than me Mimi ningekuwa hio pesa kura ni secret ballot anyway,NEUTRAL
I hope Kalonzo will make a wise decision this time round It s better to be on the ballot and loose than to be made to hold some pay bill on a placard,NEUTRAL
@user Himselfu huskii anacount vote yake pale hivo kwa ballot,NEUTRAL
Akiwa kwa ballot paper kama presidential candidate Kura yangu amepata ItZFYjVK4b,NEUTRAL
We are just as strong a society as the leaders we choose to entrust our livelihoods It s intergral for us to take the vote in readiness for the ballot and make our unemployment voice heard among others Twende kazi ChukuaKuraPazaSauti WenyeNchiWananchi lDlmEOTIqD,FACT
@user @user @user Akisema anaenda hadi kwa ballot that won t cause any earthquake,NEUTRAL
@user I m responding to this whomever who thinks the ICC pair were kinda the best in the circumstances I mean allowing them to get to the ballot itself was bad enough,FAKE
@user @user I trust @user with the leadership of kenya tupatane kwa BALLOT,NEUTRAL
@user Daktari will you be on the ballot ama 5 is not your lucky number,NEUTRAL
Of all eligible kenyans of 18 years and above who are yet to register as voters Kura yako haki yako Remember leaders can only be choosen via the ballot your vote will come in handy Let s steer this country to the direction we all desire and one that we can all be proud of,FACT
In an interview with Spice FM this morning Grand Mulla revealed that he doesn’t like Baba because every time he goes to the ballot to send Jakom to Bondo he always finds a way to be part of the ruling government making his vote useless,FACT
@user Mbaka uko kwa ballot ni simba,FAKE
@user @user Sasa tumerudi kwa choosing the lesser evil Anyways let s wait and see who else is going to be on the ballot,NEUTRAL
@user @user The only storm ni jina yako haitakuwa kwa ballot kama either President ama Deputy President,FACT
@user The problem of arguing with someone who’s yet to see a ballot paper bwana you can’t say you elected Uhuru and left out @user you see all those bloggers shouting @user this and that they should first explain to Kenyans why they elected him thrice,NEUTRAL
@user @user That statement he s never been on ballot atajua hajui,NEUTRAL
Mnipee kazi sasa mfuko iko empty kama ballot box ya peter kenneth 2017,NEUTRAL
Is Jubilee Government a Joke to You The Ballot is Where Sisi kama Wakenya Exercise Our Stupidy,NEUTRAL
Madoadoa yaondolewe aje Kiburi watawacha Hawa we shal teach them a lesson on ballot ndio wajaribu @user send your mboiz to deal with hate mongers sahuu omogaka,FAKE
So who is now organising contribution for Musalia s presidential candaign Is Musalia still pretending that he will be on the ballot when his candaign funds manager ameenda launch davidmakali1 kweli,NEUTRAL
Both Dr @user and Ababu were once SG For ODM Today Generals left and cows wish they could be supporting Mganga Utakubali these guys are generals unaskia farasi ni ngapi mbili hata baada ya mtu wa nyororo kusema he will not be on the ballot💪🏼🤪 WomenFor@user,NEUTRAL
@user @user Ata nakumbuka mlikua mnasema hatakua kwa ballot leo mnasema ati UDA itakua ya Kalenjin pekee UDA sio kama ODM INAKUANGA YA nyanza pekee apana angalia mpaka wenye hutawala odm niya nyanza vyenye kuna kucha divyo UDA inapata nguvu zaidi kenya mzima,FAKE
Wetangula the 5th a k a Papa Wa Roma siku hizi anajua kupiga luku tangu ajiunge na @user Ama ni juu ya ile tender ya kuprint ballot papers kwa ile kanduni anahusika nayo kutoka Greece,FAKE
@user @user Sawasawa returning Officer If that happens again na umerarua a number of ballot papers You ll have to seek clearance from above Shollei explained It so well on JKL yesterday,FACT
Kimeibiwo na bado kwa BALLOT AzimioLaUjinga Khalas,FAKE
So this is the god they ve been singing all along @user lied to them he is the one who stole votes for Uhuru and he will do it for himself Udaku is a den of thieves but BABA must be president come what may Weta moved from a golddigger to ballot rigger zJdLLu8ntC,FAKE
Stima haifiki mtaa lakini ballot boxes zitafika We ve been carried childish for long Yaani tumebebwa utoto for so long pV4LbDYwiW click to join the movement This is how we ll take our country back TugutukeMvnt DarrenHartFDN grace ngendo skXOuDWdVg,NEUTRAL
@user tupatane kwa BALLOT gypAlSiH4Y,NEUTRAL
@user @user That is how we encourage forgeries and fraud and we say it is ok let s move on as a country What about integrity As a leader you put up a face to continue lying to wananchi and it is ok Hope he fails at the ballot,NEUTRAL
